CustomerID,Churn,CustomerStatus,Tenure,PreferredLoginDevice,CityTier,WarehouseToHome,PreferredPaymentMode,Gender,HourSpendOnApp,NumberOfDeviceRegistered,PreferedOrderCat,SatisfactionScore,MaritalStatus,NumberOfAddress,Complain,ComplainRecieved,OrderAmountHikeFromlastYear,CouponUsed,OrderCount,DaySinceLastOrder,CashbackAmount,WarehouseToHomeRange,TenureRange,CashbackAmountRange,R,F,M,RFM_Segment,Segment
51257,0,Stayed,10.0,Computer,1,22,CC,Male,2.0,3,Phone,3,Single,2,0,No,14.0,0.0,1.0,4.0,121,Moderate Distance,1 Year,Moderate Cashback Amount,2,4,4,244,Promising Customers
51348,1,Churned,10.0,Phone,1,8,UPI,Male,3.0,4,Phone,3,Single,7,1,Yes,15.0,0.0,1.0,0.0,121,Very close distance,1 Year,Moderate Cashback Amount,4,3,4,434,Lost Customers
51379,1,Churned,10.0,Phone,3,11,Cash on Delivery,Male,2.0,3,Laptop & Accessory,1,Married,4,0,No,14.0,0.0,1.0,0.0,121,Close Distance,1 Year,Moderate Cashback Amount,4,3,4,434,Lost Customers
51433,0,Stayed,10.0,Phone,1,15,Debit Card,Male,3.0,3,Phone,1,Married,4,0,No,23.0,1.0,1.0,3.0,121,Close Distance,1 Year,Moderate Cashback Amount,2,4,4,244,Promising Customers
51446,1,Churned,10.0,Phone,2,12,UPI,Male,3.0,3,Phone,5,Married,5,1,Yes,22.0,0.0,1.0,2.0,121,Close Distance,1 Year,Moderate Cashback Amount,3,3,4,334,Lost Customers
51518,0,Stayed,10.0,Computer,1,9,CC,Male,1.0,3,Phone,4,Single,5,0,No,12.0,2.0,7.0,2.0,121,Very close distance,1 Year,Moderate Cashback Amount,,,,,
51539,0,Stayed,10.0,Computer,1,13,CC,Male,2.0,1,Phone,1,Married,5,0,No,14.0,1.0,2.0,2.0,121,Close Distance,1 Year,Moderate Cashback Amount,3,2,4,324,Lost Potential Customers
51563,1,Churned,10.0,Phone,1,6,Cash on Delivery,Male,2.0,3,Phone,3,Single,1,0,No,14.0,0.0,1.0,5.0,121,Very close distance,1 Year,Moderate Cashback Amount,2,4,4,244,Promising Customers
51618,0,Stayed,10.0,Phone,1,15,CC,Male,3.0,3,Phone,1,Married,2,0,No,23.0,1.0,1.0,4.0,121,Close Distance,1 Year,Moderate Cashback Amount,2,4,4,244,Promising Customers
51631,0,Stayed,10.0,Phone,1,6,Debit Card,Female,2.0,3,Phone,1,Single,2,0,No,12.0,1.0,5.0,7.0,121,Very close distance,1 Year,Moderate Cashback Amount,1,1,4,114,Loyal Customers
51682,1,Churned,10.0,Phone,1,14,UPI,Male,3.0,5,Phone,5,Married,2,1,Yes,11.0,0.0,1.0,7.0,121,Close Distance,1 Year,Moderate Cashback Amount,1,4,4,144,New Customers
51765,0,Stayed,10.0,Computer,1,9,Debit Card,Male,2.0,3,Phone,1,Married,5,0,No,15.0,1.0,1.0,4.0,121,Very close distance,1 Year,Moderate Cashback Amount,2,3,4,234,Promising Customers
51787,0,Stayed,10.0,Computer,1,11,UPI,Male,3.0,3,Phone,3,Married,5,0,No,17.0,0.0,2.0,0.0,121,Close Distance,1 Year,Moderate Cashback Amount,4,3,4,434,Lost Customers
51822,0,Stayed,10.0,Phone,1,23,UPI,Male,3.0,4,Phone,4,Married,2,0,No,21.0,1.0,1.0,0.0,121,Moderate Distance,1 Year,Moderate Cashback Amount,4,4,4,444,Lost Customers
51824,0,Stayed,10.0,Phone,3,19,CC,Male,2.0,3,Phone,3,Married,2,0,No,11.0,1.0,1.0,6.0,121,Close Distance,1 Year,Moderate Cashback Amount,1,4,4,144,New Customers
51847,0,Stayed,10.0,Computer,1,9,CC,Female,3.0,3,Phone,3,Married,2,0,No,20.0,1.0,1.0,0.0,121,Very close distance,1 Year,Moderate Cashback Amount,4,4,4,444,Lost Customers
51945,0,Stayed,10.0,Phone,2,19,UPI,Male,2.0,3,Phone,4,Married,5,0,No,13.0,1.0,1.0,4.0,121,Close Distance,1 Year,Moderate Cashback Amount,2,3,4,234,Promising Customers
52034,1,Churned,10.0,Phone,3,27,UPI,Male,2.0,4,Phone,4,Single,2,1,Yes,13.0,1.0,1.0,0.0,121,Moderate Distance,1 Year,Moderate Cashback Amount,4,4,4,444,Lost Customers
52066,1,Churned,10.0,Phone,1,28,Debit Card,Female,2.0,3,Phone,3,Married,5,1,Yes,11.0,0.0,1.0,1.0,121,Moderate Distance,1 Year,Moderate Cashback Amount,4,4,4,444,Lost Customers
52161,0,Stayed,10.0,Phone,1,6,Cash on Delivery,Female,3.0,4,Phone,4,Single,2,1,Yes,11.0,1.0,2.0,2.0,121,Very close distance,1 Year,Moderate Cashback Amount,3,2,4,324,Lost Potential Customers
52210,1,Churned,10.0,Computer,1,11,Debit Card,Male,3.0,4,Phone,5,Married,7,0,No,17.0,0.0,1.0,0.0,121,Close Distance,1 Year,Moderate Cashback Amount,4,4,4,444,Lost Customers
52279,0,Stayed,10.0,Phone,1,7,Cash on Delivery,Male,2.0,3,Phone,5,Single,3,0,No,11.0,1.0,1.0,2.0,121,Very close distance,1 Year,Moderate Cashback Amount,3,4,4,344,Lost Customers
52280,0,Stayed,10.0,Phone,1,7,CC,Female,2.0,3,Phone,4,Single,2,0,No,18.0,1.0,2.0,1.0,121,Very close distance,1 Year,Moderate Cashback Amount,4,3,4,434,Lost Customers
52363,0,Stayed,10.0,Phone,1,17,Debit Card,Male,3.0,3,Phone,5,Married,1,0,No,14.0,1.0,1.0,4.0,121,Close Distance,1 Year,Moderate Cashback Amount,2,3,4,234,Promising Customers
52369,0,Stayed,10.0,Phone,1,7,Debit Card,Female,2.0,3,Phone,5,Married,3,0,No,22.0,0.0,1.0,0.0,121,Very close distance,1 Year,Moderate Cashback Amount,4,3,4,434,Lost Customers
52374,0,Stayed,10.0,Phone,1,11,CC,Male,2.0,1,Phone,3,Married,3,1,Yes,12.0,0.0,1.0,3.0,121,Close Distance,1 Year,Moderate Cashback Amount,2,4,4,244,Promising Customers
52381,0,Stayed,10.0,Phone,2,14,CC,Female,3.0,1,Phone,4,Single,10,0,No,18.0,1.0,1.0,2.0,121,Close Distance,1 Year,Moderate Cashback Amount,3,4,4,344,Lost Customers
52410,0,Stayed,10.0,Phone,2,7,Debit Card,Male,2.0,3,Phone,3,Married,1,0,No,21.0,0.0,1.0,3.0,121,Very close distance,1 Year,Moderate Cashback Amount,2,3,4,234,Promising Customers
52438,0,Stayed,10.0,Phone,1,34,Cash on Delivery,Male,3.0,3,Phone,1,Married,5,0,No,20.0,1.0,1.0,3.0,121,Far Distance,1 Year,Moderate Cashback Amount,2,3,4,234,Promising Customers
52456,1,Churned,10.0,Phone,1,8,Debit Card,Female,3.0,3,Phone,5,Married,2,1,Yes,12.0,1.0,1.0,0.0,121,Very close distance,1 Year,Moderate Cashback Amount,4,4,4,444,Lost Customers
52464,0,Stayed,10.0,Phone,1,9,Debit Card,Female,2.0,3,Phone,1,Married,2,0,No,21.0,1.0,1.0,0.0,121,Very close distance,1 Year,Moderate Cashback Amount,4,3,4,434,Lost Customers
52473,0,Stayed,10.0,Phone,1,16,Cash on Delivery,Male,2.0,1,Phone,3,Married,3,0,No,16.0,0.0,2.0,2.0,121,Close Distance,1 Year,Moderate Cashback Amount,3,2,4,324,Lost Potential Customers
52487,0,Stayed,10.0,Phone,1,13,CC,Male,2.0,4,Phone,4,Married,2,0,No,12.0,1.0,1.0,1.0,121,Close Distance,1 Year,Moderate Cashback Amount,4,3,4,434,Lost Customers
52591,0,Stayed,10.0,Computer,2,16,CC,Male,2.0,3,Phone,1,Married,1,0,No,14.0,0.0,2.0,1.0,121,Close Distance,1 Year,Moderate Cashback Amount,4,1,4,414,Lost Potential Customers
52604,0,Stayed,10.0,Phone,1,10,Cash on Delivery,Female,3.0,4,Phone,5,Married,2,0,No,13.0,0.0,1.0,0.0,121,Very close distance,1 Year,Moderate Cashback Amount,4,4,4,444,Lost Customers
52643,1,Churned,10.0,Phone,2,26,CC,Female,3.0,3,Phone,4,Married,1,1,Yes,11.0,0.0,1.0,4.0,121,Moderate Distance,1 Year,Moderate Cashback Amount,2,4,4,244,Promising Customers
52667,0,Stayed,10.0,Phone,1,15,Debit Card,Female,3.0,3,Phone,3,Single,5,0,No,12.0,0.0,2.0,0.0,121,Close Distance,1 Year,Moderate Cashback Amount,4,2,4,424,Lost Potential Customers
52689,0,Stayed,10.0,Phone,1,13,Debit Card,Male,2.0,3,Phone,5,Single,4,0,No,14.0,0.0,1.0,2.0,121,Close Distance,1 Year,Moderate Cashback Amount,3,4,4,344,Lost Customers
52719,0,Stayed,10.0,Computer,1,14,CC,Female,2.0,4,Laptop & Accessory,4,Married,2,1,Yes,16.0,1.0,1.0,7.0,121,Close Distance,1 Year,Moderate Cashback Amount,1,3,4,134,New Customers
52727,0,Stayed,10.0,Computer,1,22,CC,Male,2.0,3,Phone,3,Single,2,0,No,14.0,0.0,1.0,4.0,121,Moderate Distance,1 Year,Moderate Cashback Amount,2,3,4,234,Promising Customers
50035,0,Stayed,10.0,Computer,3,8,E wallet,Female,3.0,3,Phone,3,Divorced,7,0,No,18.0,1.0,1.0,2.0,122,Very close distance,1 Year,Moderate Cashback Amount,3,3,4,334,Lost Customers
50083,0,Stayed,10.0,Computer,1,24,CC,Female,3.0,3,Phone,2,Single,2,0,No,13.0,1.0,1.0,7.0,122,Moderate Distance,1 Year,Moderate Cashback Amount,1,4,4,144,New Customers
50101,0,Stayed,10.0,Phone,1,9,Debit Card,Male,3.0,4,Phone,2,Divorced,4,0,No,17.0,0.0,1.0,0.0,122,Very close distance,1 Year,Moderate Cashback Amount,4,3,4,434,Lost Customers
50116,0,Stayed,10.0,Phone,1,6,CC,Female,3.0,3,Phone,3,Married,8,0,No,14.0,0.0,1.0,2.0,122,Very close distance,1 Year,Moderate Cashback Amount,3,4,4,344,Lost Customers
50138,0,Stayed,10.0,Phone,1,8,Cash on Delivery,Male,2.0,4,Laptop & Accessory,5,Single,5,0,No,13.0,0.0,1.0,4.0,122,Very close distance,1 Year,Moderate Cashback Amount,2,3,4,234,Promising Customers
50233,1,Churned,10.0,Computer,3,6,Cash on Delivery,Female,2.0,4,Phone,4,Single,2,1,Yes,11.0,1.0,1.0,2.0,122,Very close distance,1 Year,Moderate Cashback Amount,3,3,4,334,Lost Customers
50237,0,Stayed,10.0,Phone,1,16,Debit Card,Female,2.0,2,Phone,3,Divorced,4,1,Yes,13.0,0.0,1.0,7.0,122,Close Distance,1 Year,Moderate Cashback Amount,1,4,4,144,New Customers
50247,0,Stayed,10.0,Phone,1,29,Debit Card,Male,2.0,3,Phone,2,Single,10,0,No,16.0,1.0,1.0,2.0,122,Moderate Distance,1 Year,Moderate Cashback Amount,3,3,4,334,Lost Customers
50259,0,Stayed,10.0,Phone,1,17,CC,Female,2.0,3,Phone,4,Divorced,2,0,No,13.0,1.0,1.0,2.0,122,Close Distance,1 Year,Moderate Cashback Amount,3,3,4,334,Lost Customers
50275,0,Stayed,10.0,Phone,1,6,Debit Card,Male,3.0,4,Phone,5,Divorced,2,0,No,12.0,0.0,3.0,2.0,122,Very close distance,1 Year,Moderate Cashback Amount,3,1,4,314,Lost Potential Customers
50361,0,Stayed,10.0,Phone,1,12,CC,Female,3.0,4,Phone,3,Married,1,0,No,12.0,1.0,1.0,3.0,122,Close Distance,1 Year,Moderate Cashback Amount,2,4,4,244,Promising Customers
50416,1,Churned,10.0,Phone,1,6,Debit Card,Female,3.0,5,Phone,4,Single,8,1,Yes,13.0,1.0,3.0,7.0,122,Very close distance,1 Year,Moderate Cashback Amount,1,1,4,114,Loyal Customers
50573,0,Stayed,10.0,Computer,3,26,Cash on Delivery,Female,2.0,3,Phone,2,Divorced,2,0,No,15.0,0.0,1.0,2.0,122,Moderate Distance,1 Year,Moderate Cashback Amount,3,4,4,344,Lost Customers
50635,0,Stayed,10.0,Phone,2,30,CC,Male,2.0,3,Phone,4,Single,2,0,No,16.0,0.0,1.0,4.0,122,Moderate Distance,1 Year,Moderate Cashback Amount,2,4,4,244,Promising Customers
50639,0,Stayed,10.0,Phone,3,16,Debit Card,Female,2.0,3,Phone,3,Divorced,2,1,Yes,19.0,0.0,1.0,0.0,122,Close Distance,1 Year,Moderate Cashback Amount,4,4,4,444,Lost Customers
50669,0,Stayed,10.0,Phone,1,21,Debit Card,Male,2.0,3,Phone,3,Married,2,0,No,16.0,2.0,2.0,2.0,122,Moderate Distance,1 Year,Moderate Cashback Amount,3,2,4,324,Lost Potential Customers
50735,0,Stayed,10.0,Phone,1,21,Debit Card,Female,3.0,5,Phone,2,Divorced,1,1,Yes,18.0,1.0,1.0,3.0,122,Moderate Distance,1 Year,Moderate Cashback Amount,2,3,4,234,Promising Customers
50747,1,Churned,10.0,Phone,1,23,Debit Card,Female,3.0,3,Phone,4,Divorced,2,0,No,13.0,0.0,1.0,0.0,122,Moderate Distance,1 Year,Moderate Cashback Amount,4,4,4,444,Lost Customers
50765,0,Stayed,10.0,Phone,1,20,Debit Card,Male,2.0,3,Phone,5,Divorced,2,1,Yes,14.0,2.0,6.0,8.0,122,Close Distance,1 Year,Moderate Cashback Amount,1,1,4,114,Loyal Customers
50797,0,Stayed,10.0,Computer,1,6,CC,Male,2.0,3,Phone,3,Single,1,1,Yes,11.0,0.0,1.0,2.0,122,Very close distance,1 Year,Moderate Cashback Amount,3,4,4,344,Lost Customers
51047,1,Churned,10.0,Phone,1,13,Debit Card,Male,3.0,3,Phone,5,Single,4,1,Yes,14.0,0.0,1.0,3.0,122,Close Distance,1 Year,Moderate Cashback Amount,2,4,4,244,Promising Customers
51122,1,Churned,10.0,Computer,2,14,UPI,Female,3.0,4,Phone,1,Married,7,0,No,11.0,1.0,1.0,2.0,122,Close Distance,1 Year,Moderate Cashback Amount,3,4,4,344,Lost Customers
51243,0,Stayed,10.0,Phone,1,8,Cash on Delivery,Male,2.0,3,Phone,4,Married,2,0,No,11.0,1.0,1.0,2.0,122,Very close distance,1 Year,Moderate Cashback Amount,3,4,4,344,Lost Customers
51287,0,Stayed,10.0,Phone,2,8,UPI,Female,2.0,3,Phone,4,Married,5,0,No,14.0,0.0,1.0,2.0,122,Very close distance,1 Year,Moderate Cashback Amount,3,3,4,334,Lost Customers
51378,0,Stayed,10.0,Phone,1,15,CC,Male,2.0,4,Phone,3,Single,2,0,No,13.0,0.0,1.0,8.0,122,Close Distance,1 Year,Moderate Cashback Amount,1,4,4,144,New Customers
51414,0,Stayed,10.0,Computer,1,6,CC,Male,3.0,3,Phone,5,Married,5,0,No,13.0,0.0,1.0,2.0,122,Very close distance,1 Year,Moderate Cashback Amount,3,4,4,344,Lost Customers
51494,0,Stayed,10.0,Phone,1,15,Debit Card,Male,3.0,3,Phone,5,Married,3,0,No,21.0,0.0,1.0,4.0,122,Close Distance,1 Year,Moderate Cashback Amount,2,3,4,234,Promising Customers
51505,0,Stayed,10.0,Computer,3,8,E wallet,Female,3.0,3,Phone,3,Married,7,0,No,18.0,0.0,1.0,2.0,122,Very close distance,1 Year,Moderate Cashback Amount,3,4,4,344,Lost Customers
51553,0,Stayed,10.0,Computer,1,24,CC,Female,3.0,3,Phone,1,Single,2,0,No,13.0,0.0,1.0,7.0,122,Moderate Distance,1 Year,Moderate Cashback Amount,1,4,4,144,New Customers
51571,0,Stayed,10.0,Phone,1,9,Debit Card,Male,3.0,4,Phone,1,Married,4,0,No,17.0,0.0,1.0,0.0,122,Very close distance,1 Year,Moderate Cashback Amount,4,4,4,444,Lost Customers
51586,0,Stayed,10.0,Phone,1,6,CC,Female,3.0,3,Phone,3,Married,8,0,No,14.0,1.0,1.0,2.0,122,Very close distance,1 Year,Moderate Cashback Amount,3,4,4,344,Lost Customers
51608,0,Stayed,10.0,Phone,1,8,Cash on Delivery,Male,2.0,4,Laptop & Accessory,5,Single,5,0,No,13.0,0.0,1.0,4.0,122,Very close distance,1 Year,Moderate Cashback Amount,2,3,4,234,Promising Customers
51703,1,Churned,10.0,Computer,3,6,Cash on Delivery,Female,3.0,4,Phone,4,Single,2,1,Yes,11.0,1.0,1.0,2.0,122,Very close distance,1 Year,Moderate Cashback Amount,3,4,4,344,Lost Customers
51707,0,Stayed,10.0,Phone,1,16,Debit Card,Female,2.0,1,Phone,3,Married,4,1,Yes,13.0,0.0,1.0,7.0,122,Close Distance,1 Year,Moderate Cashback Amount,1,4,4,144,New Customers
51717,0,Stayed,10.0,Phone,1,29,Debit Card,Male,2.0,3,Phone,1,Single,10,0,No,16.0,0.0,1.0,2.0,122,Moderate Distance,1 Year,Moderate Cashback Amount,3,4,4,344,Lost Customers
51729,0,Stayed,10.0,Phone,1,17,CC,Female,2.0,3,Phone,4,Married,2,0,No,13.0,1.0,1.0,2.0,122,Close Distance,1 Year,Moderate Cashback Amount,3,4,4,344,Lost Customers
51745,0,Stayed,10.0,Phone,1,6,Debit Card,Male,3.0,4,Phone,5,Married,2,0,No,12.0,3.0,3.0,2.0,122,Very close distance,1 Year,Moderate Cashback Amount,3,1,4,314,Lost Potential Customers
51831,0,Stayed,10.0,Phone,1,12,CC,Female,3.0,4,Phone,3,Married,1,0,No,12.0,0.0,1.0,3.0,122,Close Distance,1 Year,Moderate Cashback Amount,2,4,4,244,Promising Customers
51886,1,Churned,10.0,Phone,1,6,Debit Card,Female,3.0,5,Phone,4,Single,8,1,Yes,13.0,1.0,3.0,7.0,122,Very close distance,1 Year,Moderate Cashback Amount,1,1,4,114,Loyal Customers
52043,0,Stayed,10.0,Computer,3,26,Cash on Delivery,Female,2.0,3,Phone,1,Married,2,0,No,15.0,0.0,1.0,2.0,122,Moderate Distance,1 Year,Moderate Cashback Amount,3,4,4,344,Lost Customers
52105,0,Stayed,10.0,Phone,2,30,CC,Male,2.0,3,Phone,4,Single,2,0,No,16.0,0.0,1.0,4.0,122,Moderate Distance,1 Year,Moderate Cashback Amount,2,4,4,244,Promising Customers
52109,0,Stayed,10.0,Phone,3,16,Debit Card,Female,2.0,3,Phone,3,Married,2,1,Yes,19.0,0.0,1.0,0.0,122,Close Distance,1 Year,Moderate Cashback Amount,4,3,4,434,Lost Customers
52139,0,Stayed,10.0,Phone,1,21,Debit Card,Male,2.0,3,Phone,3,Married,2,0,No,16.0,0.0,2.0,2.0,122,Moderate Distance,1 Year,Moderate Cashback Amount,3,2,4,324,Lost Potential Customers
52205,0,Stayed,10.0,Phone,1,21,Debit Card,Female,3.0,5,Phone,1,Married,1,1,Yes,18.0,1.0,1.0,3.0,122,Moderate Distance,1 Year,Moderate Cashback Amount,2,4,4,244,Promising Customers
52217,1,Churned,10.0,Phone,1,23,Debit Card,Female,3.0,3,Phone,4,Married,2,0,No,13.0,1.0,1.0,0.0,122,Moderate Distance,1 Year,Moderate Cashback Amount,4,4,4,444,Lost Customers
52235,0,Stayed,10.0,Phone,1,20,Debit Card,Male,2.0,3,Phone,5,Married,2,1,Yes,14.0,5.0,6.0,8.0,122,Close Distance,1 Year,Moderate Cashback Amount,1,1,4,114,Loyal Customers
52267,0,Stayed,10.0,Computer,1,7,CC,Male,2.0,3,Phone,3,Single,1,1,Yes,11.0,1.0,1.0,2.0,122,Very close distance,1 Year,Moderate Cashback Amount,3,4,4,344,Lost Customers
52517,1,Churned,10.0,Phone,1,13,Debit Card,Male,3.0,3,Phone,5,Single,4,1,Yes,14.0,0.0,1.0,3.0,122,Close Distance,1 Year,Moderate Cashback Amount,2,4,4,244,Promising Customers
52592,1,Churned,10.0,Computer,2,14,UPI,Female,3.0,4,Phone,1,Married,7,0,No,11.0,1.0,1.0,2.0,122,Close Distance,1 Year,Moderate Cashback Amount,3,4,4,344,Lost Customers
52713,0,Stayed,10.0,Phone,1,8,Cash on Delivery,Male,2.0,3,Phone,4,Married,2,0,No,11.0,0.0,1.0,2.0,122,Very close distance,1 Year,Moderate Cashback Amount,3,4,4,344,Lost Customers
52757,0,Stayed,10.0,Phone,2,8,UPI,Female,2.0,3,Phone,4,Married,5,0,No,14.0,0.0,1.0,2.0,122,Very close distance,1 Year,Moderate Cashback Amount,3,3,4,334,Lost Customers
50008,1,Churned,10.0,Phone,1,6,CC,Male,3.0,3,Phone,2,Divorced,3,1,Yes,16.0,2.0,2.0,0.0,123,Very close distance,1 Year,Moderate Cashback Amount,4,2,4,424,Lost Potential Customers
50010,1,Churned,10.0,Phone,1,31,Debit Card,Male,2.0,5,Phone,3,Single,2,0,No,12.0,1.0,1.0,1.0,123,Far Distance,1 Year,Moderate Cashback Amount,4,4,4,444,Lost Customers
50028,0,Stayed,10.0,Phone,3,12,E wallet,Male,2.0,3,Laptop & Accessory,3,Divorced,3,1,Yes,20.0,0.0,4.0,5.0,123,Close Distance,1 Year,Moderate Cashback Amount,2,1,4,214,Loyal Customers
50055,0,Stayed,10.0,Phone,1,15,Debit Card,Female,3.0,3,Phone,2,Single,2,0,No,12.0,1.0,2.0,1.0,123,Close Distance,1 Year,Moderate Cashback Amount,4,2,4,424,Lost Potential Customers
50057,0,Stayed,10.0,Phone,1,33,CC,Female,3.0,3,Phone,4,Single,3,0,No,15.0,1.0,1.0,2.0,123,Far Distance,1 Year,Moderate Cashback Amount,3,3,4,334,Lost Customers
50067,0,Stayed,10.0,Phone,1,15,CC,Female,2.0,3,Phone,4,Single,2,0,No,16.0,1.0,1.0,3.0,123,Close Distance,1 Year,Moderate Cashback Amount,2,3,4,234,Promising Customers
50108,0,Stayed,10.0,Phone,2,12,CC,Male,2.0,3,Phone,3,Divorced,9,0,No,17.0,2.0,2.0,2.0,123,Close Distance,1 Year,Moderate Cashback Amount,3,3,4,334,Lost Customers
50261,1,Churned,10.0,Computer,1,10,Cash on Delivery,Male,2.0,3,Phone,2,Single,19,1,Yes,23.0,1.0,1.0,0.0,123,Very close distance,1 Year,Moderate Cashback Amount,4,3,4,434,Lost Customers
50271,0,Stayed,10.0,Computer,1,27,CC,Male,3.0,3,Phone,2,Divorced,8,0,No,20.0,0.0,1.0,2.0,123,Moderate Distance,1 Year,Moderate Cashback Amount,3,4,4,344,Lost Customers
50431,0,Stayed,10.0,Phone,3,16,E wallet,Male,2.0,3,Phone,4,Married,2,0,No,14.0,0.0,2.0,2.0,123,Close Distance,1 Year,Moderate Cashback Amount,3,3,4,334,Lost Customers
50479,0,Stayed,10.0,Phone,1,8,Debit Card,Female,3.0,4,Phone,3,Single,2,0,No,14.0,1.0,1.0,0.0,123,Very close distance,1 Year,Moderate Cashback Amount,4,4,4,444,Lost Customers
50531,0,Stayed,10.0,Phone,2,9,UPI,Male,2.0,3,Phone,4,Married,4,1,Yes,11.0,0.0,1.0,3.0,123,Very close distance,1 Year,Moderate Cashback Amount,2,4,4,244,Promising Customers
50554,0,Stayed,10.0,Phone,1,26,CC,Male,2.0,3,Phone,3,Divorced,5,0,No,17.0,0.0,1.0,0.0,123,Moderate Distance,1 Year,Moderate Cashback Amount,4,3,4,434,Lost Customers
50589,0,Stayed,10.0,Phone,1,6,CC,Female,3.0,3,Phone,2,Married,4,0,No,14.0,0.0,1.0,2.0,123,Very close distance,1 Year,Moderate Cashback Amount,3,4,4,344,Lost Customers
50674,1,Churned,10.0,Phone,1,31,CC,Male,2.0,4,Phone,4,Single,5,1,Yes,20.0,0.0,2.0,2.0,123,Far Distance,1 Year,Moderate Cashback Amount,3,2,4,324,Lost Potential Customers
50716,0,Stayed,10.0,Phone,1,6,CC,Male,2.0,4,Phone,3,Divorced,7,0,No,12.0,1.0,1.0,7.0,123,Very close distance,1 Year,Moderate Cashback Amount,1,4,4,144,New Customers
50738,0,Stayed,10.0,Computer,1,23,Debit Card,Male,3.0,5,Phone,3,Single,3,0,No,13.0,1.0,1.0,0.0,123,Moderate Distance,1 Year,Moderate Cashback Amount,4,4,4,444,Lost Customers
50828,1,Churned,10.0,Computer,3,6,Debit Card,Female,2.0,3,Phone,4,Single,2,1,Yes,11.0,1.0,2.0,2.0,123,Very close distance,1 Year,Moderate Cashback Amount,3,1,4,314,Lost Potential Customers
50958,0,Stayed,10.0,Phone,1,26,Debit Card,Male,3.0,3,Laptop & Accessory,3,Single,1,0,No,14.0,1.0,1.0,2.0,123,Moderate Distance,1 Year,Moderate Cashback Amount,3,4,4,344,Lost Customers
50963,0,Stayed,10.0,Phone,3,13,Cash on Delivery,Male,2.0,3,Phone,3,Married,1,1,Yes,25.0,0.0,5.0,7.0,123,Close Distance,1 Year,Moderate Cashback Amount,1,1,4,114,Loyal Customers
50973,0,Stayed,10.0,Phone,1,27,Cash on Delivery,Male,2.0,4,Phone,5,Married,1,0,No,14.0,0.0,1.0,0.0,123,Moderate Distance,1 Year,Moderate Cashback Amount,4,4,4,444,Lost Customers
51089,1,Churned,10.0,Phone,3,13,Debit Card,Male,2.0,3,Phone,1,Married,2,1,Yes,21.0,1.0,1.0,2.0,123,Close Distance,1 Year,Moderate Cashback Amount,3,4,4,344,Lost Customers
51100,0,Stayed,10.0,Phone,1,23,CC,Male,3.0,5,Phone,3,Married,2,0,No,15.0,0.0,1.0,2.0,123,Moderate Distance,1 Year,Moderate Cashback Amount,3,4,4,344,Lost Customers
51142,0,Stayed,10.0,Phone,1,15,Debit Card,Male,3.0,3,Phone,5,Married,2,0,No,20.0,1.0,1.0,4.0,123,Close Distance,1 Year,Moderate Cashback Amount,2,4,4,244,Promising Customers
51229,1,Churned,10.0,Computer,1,22,Cash on Delivery,Male,2.0,5,Phone,5,Married,2,1,Yes,23.0,3.0,3.0,0.0,123,Moderate Distance,1 Year,Moderate Cashback Amount,4,1,4,414,Lost Potential Customers
51304,0,Stayed,10.0,Phone,3,6,CC,Male,3.0,4,Phone,4,Married,1,0,No,14.0,0.0,2.0,2.0,123,Very close distance,1 Year,Moderate Cashback Amount,3,3,4,334,Lost Customers
51380,1,Churned,10.0,Phone,1,6,CC,Male,3.0,3,Phone,1,Married,3,1,Yes,16.0,0.0,2.0,0.0,123,Very close distance,1 Year,Moderate Cashback Amount,4,2,4,424,Lost Potential Customers
51388,1,Churned,10.0,Phone,1,31,Debit Card,Male,2.0,5,Phone,3,Single,2,0,No,12.0,0.0,1.0,1.0,123,Far Distance,1 Year,Moderate Cashback Amount,4,3,4,434,Lost Customers
51395,0,Stayed,10.0,Phone,1,14,Debit Card,Male,2.0,1,Phone,1,Married,2,0,No,19.0,1.0,1.0,1.0,123,Close Distance,1 Year,Moderate Cashback Amount,4,4,4,444,Lost Customers
51498,0,Stayed,10.0,Phone,3,12,E wallet,Male,2.0,3,Laptop & Accessory,3,Married,3,1,Yes,20.0,0.0,4.0,5.0,123,Close Distance,1 Year,Moderate Cashback Amount,2,1,4,214,Loyal Customers
51525,0,Stayed,10.0,Phone,1,15,Debit Card,Female,3.0,3,Phone,1,Single,2,0,No,12.0,1.0,2.0,1.0,123,Close Distance,1 Year,Moderate Cashback Amount,4,2,4,424,Lost Potential Customers
51527,0,Stayed,10.0,Phone,1,33,CC,Female,3.0,3,Phone,4,Single,3,0,No,15.0,0.0,1.0,2.0,123,Far Distance,1 Year,Moderate Cashback Amount,3,4,4,344,Lost Customers
51537,0,Stayed,10.0,Phone,1,15,CC,Female,4.0,3,Phone,4,Single,2,0,No,16.0,0.0,1.0,3.0,123,Close Distance,1 Year,Moderate Cashback Amount,2,3,4,234,Promising Customers
51578,0,Stayed,10.0,Phone,2,12,CC,Male,2.0,3,Phone,3,Married,9,0,No,17.0,0.0,2.0,2.0,123,Close Distance,1 Year,Moderate Cashback Amount,3,2,4,324,Lost Potential Customers
51731,1,Churned,10.0,Computer,1,10,Cash on Delivery,Male,2.0,3,Phone,1,Single,10,1,Yes,23.0,1.0,1.0,0.0,123,Very close distance,1 Year,Moderate Cashback Amount,4,4,4,444,Lost Customers
